make,model,year,bodytype,trim,price,mpg_city,mpg_hwy,mpg_comb,Fuel Type,hp,Engine,torque_lbft,cargo_cuft,0 - 60,curb_weight_lbs,Drivetrain,Transmission Type,Recommended Fuel,Fuel Capacity,Wheel Base,Overall Length,Front Head Room,Front Leg Room,Front Shoulder Room,Width with mirrors,Turning Diameter,Blind-Spot Alert,Collision Warning System,Child Seat Anchors,Child Door Locks,Traction Control,Bluetooth Wireless Technology,Cruise Control,Remote Keyless Entry,Remote Engine Start,Smartphone Interface,Internet Access,Navigation System,Voice Recognition System,Real-Time Traffic Information,Hands Free Phone,Premium Radio,Bluetooth Streaming Audio,Satellite Radio,Remote Control Liftgate/Trunk Release,Heated Mirrors,Leather Seats,Folding Rear Seat,Dual Power Front Seats,Power Driver's Seat,Leather-Wrapped Steering Wheel,Power Outlet,Power Windows,Rear Window Defroster,Steering Wheel Controls,Tilt Steering Wheel,Tilt/Telescoping Steering Wheel,Cup Holder Count,Alloy Wheels,Fog Lights,Power Folding Exterior Mirrors,Rear Spoiler,Rain Sensing Windshield Wipers,Alarm System,Dual-Clutch Automatic Transmission,Hill Start Assist,Stability Control
Ford,Mustang,2017,Coupe,Mustang Shelby GT350R Coupe 2D,58400,14,21,16,Gas,526,"V8, 5.2 Liter",429,13.5,,3662,RWD,Manual,Premium,16 gallons,107.1 inches,189.6 inches,37.6 inches,44.5 inches,56.3 inches,81.9 inches,,Not Available,Not Available,Standard,Not available,Standard,,Standard,Standard,Not Available,Optional,,Optional,Optional,Optional,Optional,Not Available,,Optional,Standard,Not Available,Not Available,Not Available,Not Available,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Not Available,,Standard,Not Available,Standard,,Standard,Standard
Ford,Mustang,2017,Convertible,Mustang EcoBoost Premium Convertible 2D,16450,20,28,23,Gas,310,"4-Cyl, EcoBoost, 2.3T",320,11.4,,3706,RWD,Automatic,Premium,15.5 gallons,107.1 inches,188.3 inches,37.6 inches,44.5 inches,56.3 inches,81.9 inches,,Optional,Optional,Standard,Not available,Standard,,Standard,Standard,Optional,Standard,,Optional,Standard,Optional,Standard,Optional,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Optional,Standard,,Standard,Standard
Ford,Mustang,2017,Convertible,Mustang V6 Convertible 2D,16650,18,27,21,Gas,300,"V6, 3.7 Liter",280,11.4,,3572,RWD,Automatic,Regular,16 gallons,107.1 inches,188.3 inches,37.6 inches,44.5 inches,56.3 inches,81.9 inches,,Not Available,Not Available,Standard,Not available,Standard,,Standard,Standard,Optional,Standard,,Not Available,Standard,Not Available,Standard,Not Available,,Not Available,Standard,Not Available,Not Available,,Not Available,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,,Optional,Not Available,Standard,,Standard,Standard
Ford,Mustang,2017,Convertible,Mustang GT Premium Convertible 2D,24800,15,23,18,Gas,435,"V8, 5.0 Liter",400,11.4,,3891,RWD,Automatic,Premium,16 gallons,107.1 inches,188.3 inches,37.6 inches,44.5 inches,56.3 inches,81.9 inches,,Optional,Optional,Standard,Not available,Standard,,Standard,Standard,Optional,Standard,,Optional,Standard,Optional,Standard,Optional,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Optional,Standard,,Standard,Standard
Ford,Mustang,2020,Convertible,Mustang EcoBoost Premium Convertible 2D,19600,20,28,23,Gas,310,"4-Cyl, Turbo, EcoBoost, 2.3 Liter",350,11.4,,3676,RWD,Automatic,Premium,15.5 gallons,107.1 inches,188.5 inches,37.6 inches,45.1 inches,56.3 inches,81.9 inches,37.8 feet,Optional,Optional,Standard,Not available,Standard,,Standard,Standard,Optional,Standard,Standard,Optional,Standard,Optional,Standard,Optional,,Standard,,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Optional,Standard,,Standard,Standard
Ford,Mustang,2020,Convertible,Mustang EcoBoost Convertible 2D,20800,20,28,23,Gas,310,"4-Cyl, Turbo, EcoBoost, 2.3 Liter",350,11.4,,3676,RWD,Automatic,Premium,15.5 gallons,107.1 inches,188.5 inches,37.6 inches,45.1 inches,56.3 inches,81.9 inches,36.5 feet,Not Available,Optional,Standard,Not available,Standard,,Standard,Standard,Optional,Optional,Standard,Optional,Standard,Optional,Standard,Not Available,,Optional,,Not Available,Not Available,,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,,Optional,Optional,Standard,,Standard,Standard
Ford,Mustang,2020,Convertible,Mustang GT Premium Convertible 2D,28500,15,24,18,Gas,460,"V8, 5.0 Liter",420,11.4,,3943,RWD,Automatic,Premium,16 gallons,107.1 inches,188.5 inches,37.6 inches,45.1 inches,56.3 inches,81.9 inches,37.8 feet,Optional,Optional,Standard,Not available,Standard,,Standard,Standard,Optional,Standard,Standard,Optional,Standard,Optional,Standard,Optional,,Standard,,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Optional,Standard,,Standard,Standard
Ford,Mustang,2020,Coupe,Mustang EcoBoost Coupe 2D,19650,21,32,25,Gas,310,"4-Cyl, Turbo, EcoBoost, 2.3 Liter",350,13.5,,3515,RWD,Automatic,Premium,15.5 gallons,107.1 inches,188.5 inches,37.6 inches,45.1 inches,56.3 inches,81.9 inches,36.5 feet,Not Available,Optional,Standard,Not available,Standard,,Standard,Standard,Optional,Optional,Standard,Optional,Standard,Optional,Standard,Not Available,,Optional,,Not Available,Not Available,Standard,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,,Optional,Optional,Standard,Not Available,Standard,Standard
Ford,Mustang,2020,Coupe,Mustang EcoBoost Premium Coupe 2D,20600,21,32,25,Gas,310,"4-Cyl, Turbo, EcoBoost, 2.3 Liter",350,13.5,,3515,RWD,Automatic,Premium,15.5 gallons,107.1 inches,188.5 inches,37.6 inches,45.1 inches,56.3 inches,81.9 inches,37.8 feet,Optional,Optional,Standard,Not available,Standard,,Standard,Standard,Optional,Standard,Standard,Optional,Standard,Optional,Standard,Optional,,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Optional,Standard,Not Available,Standard,Standard
Ford,Mustang,2020,Coupe,Mustang GT Coupe 2D,28600,16,25,19,Gas,460,"V8, 5.0 Liter",420,13.5,,3743,RWD,Automatic,Premium,16 gallons,107.1 inches,188.5 inches,37.6 inches,45.1 inches,56.3 inches,81.9 inches,37.8 feet,Not Available,Optional,Standard,Not available,Standard,,Standard,Standard,Optional,Optional,Standard,Optional,Standard,Optional,Standard,Not Available,,Optional,,Not Available,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Optional,Standard,Not Available,Standard,Standard
Ford,Mustang,2020,Coupe,Mustang GT Premium Coupe 2D,30900,16,25,19,Gas,460,"V8, 5.0 Liter",420,13.5,,3743,RWD,Automatic,Premium,16 gallons,107.1 inches,188.5 inches,37.6 inches,45.1 inches,56.3 inches,81.9 inches,37.8 feet,Optional,Optional,Standard,Not available,Standard,,Standard,Standard,Optional,Standard,Standard,Optional,Standard,Optional,Standard,Optional,,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Optional,Standard,Not Available,Standard,Standard
Ford,Mustang,2020,Coupe,Mustang BULLITT Coupe 2D,39600,14,23,17,Gas,480,"V8, 5.0 Liter",420,13.5,,,RWD,Manual,Premium,16 gallons,107.1 inches,188.5 inches,37.6 inches,45.1 inches,56.3 inches,81.9 inches,37.8 feet,Optional,Not Available,Standard,Not available,Standard,,Standard,Standard,Not Available,Standard,Standard,Optional,Standard,Optional,Standard,Optional,,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Not Available,Not Available,Standard,Not Available,Standard,Standard
Ford,Mustang,2020,Coupe,Mustang Shelby GT350 Coupe 2D,53400,14,21,16,Gas,526,"V8, 5.2 Liter",429,13.5,,3760,RWD,Manual,Premium,16 gallons,107.1 inches,188.9 inches,37.6 inches,45.1 inches,56.3 inches,81.9 inches,41.6 feet,Optional,Not Available,Standard,Not available,Standard,,Standard,Standard,Not Available,Standard,Standard,Optional,Standard,Optional,Standard,Optional,,Standard,,Optional,Optional,Standard,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,,Standard,Not Available,Standard,Not Available,Standard,Standard
Ford,Mustang,2020,Coupe,Mustang Shelby GT350R Coupe 2D,64000,14,21,16,Gas,526,"V8, 5.2 Liter",429,13.5,,3662,RWD,Manual,Premium,16 gallons,107.1 inches,189.7 inches,37.6 inches,45.1 inches,56.3 inches,81.9 inches,40.6 feet,Optional,Not Available,Standard,Not available,Standard,,Standard,Standard,Not Available,Standard,Standard,Optional,Standard,Optional,Standard,Optional,,Standard,,Optional,Not Available,Not Available,Not Available,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Not Available,,Standard,Not Available,Standard,Not Available,Standard,Standard
Ford,Mustang,2020,Coupe,Mustang Shelby GT500 Coupe 2D,64600,12,18,14,Gas,760,"V8, Supercharged, 5.2 Liter",625,13.5,,4170,RWD,Automatic,Premium,16 gallons,107.1 inches,189.5 inches,37.6 inches,45.1 inches,56.3 inches,81.9 inches,43.8 feet,Optional,Not Available,Standard,Not available,Standard,,Standard,Standard,Not Available,Standard,Standard,Optional,Standard,Optional,Standard,Optional,,Standard,,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,,Standard,Not Available,Standard,Standard,Standard,Standard
Ford,Mustang,2023,Convertible,Mustang EcoBoost Premium Convertible 2D,25100,20,28,23,Gas,310,"4-Cyl, Turbo, EcoBoost, 2.3 Liter",350,11.4,,3636,RWD,Automatic,Premium,15.5 gallons,107.1 inches,188.5 inches,37.6 inches,45.1 inches,56.3 inches,81.9 inches,37.8 feet,Standard,Standard,Standard,Not available,Standard,,Standard,Standard,Optional,Standard,Standard,Optional,Standard,Optional,Standard,Optional,,Standard,,Standard,Optional,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,,Standard,Standard,Standard,,Standard,Standard
Ford,Mustang,2023,Convertible,Mustang EcoBoost Convertible 2D,28400,20,28,23,Gas,310,"4-Cyl, Turbo, EcoBoost, 2.3 Liter",350,11.4,,3636,RWD,Automatic,Premium,15.5 gallons,107.1 inches,188.5 inches,37.6 inches,45.1 inches,56.3 inches,81.9 inches,36.5 feet,Standard,Standard,Standard,Not available,Standard,,Standard,Standard,Not Available,Not Available,Standard,Optional,Standard,Optional,Standard,Not Available,,Optional,,Not Available,Not Available,,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,,Optional,Standard,Standard,,Standard,Standard
Ford,Mustang,2023,Convertible,Mustang GT Premium Convertible 2D,38300,15,23,19,Gas,450,"V8, 5.0 Liter",410,11.4,,3916,RWD,Automatic,Premium,16 gallons,107.1 inches,188.5 inches,37.6 inches,45.1 inches,56.3 inches,81.9 inches,37.8 feet,Standard,Standard,Standard,Not available,Standard,,Standard,Standard,Optional,Standard,Standard,Optional,Standard,Optional,Standard,Optional,,Standard,,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,,Standard,Standard
Ford,Mustang,2023,Coupe,Mustang EcoBoost Premium Coupe 2D,26200,22,32,25,Gas,310,"4-Cyl, Turbo, EcoBoost, 2.3 Liter",350,13.5,,3491,RWD,Automatic,Premium,15.5 gallons,107.1 inches,188.5 inches,37.6 inches,45.1 inches,56.3 inches,81.9 inches,37.8 feet,Standard,Standard,Standard,Not available,Standard,,Standard,Standard,Optional,Standard,Standard,Optional,Standard,Optional,Standard,Optional,,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,,Standard,Standard,Standard,,Standard,Standard
Ford,Mustang,2023,Coupe,Mustang EcoBoost Coupe 2D,26700,22,32,25,Gas,310,"4-Cyl, Turbo, EcoBoost, 2.3 Liter",350,13.5,,3491,RWD,Automatic,Premium,15.5 gallons,107.1 inches,188.5 inches,37.6 inches,45.1 inches,56.3 inches,81.9 inches,36.5 feet,Standard,Standard,Standard,Not available,Standard,,Standard,Standard,Not Available,Not Available,Standard,Optional,Standard,Optional,Standard,Not Available,,Optional,,Not Available,Not Available,Standard,Optional,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,,Optional,Standard,Standard,,Standard,Standard
Ford,Mustang,2023,Coupe,Mustang GT Coupe 2D,35800,15,24,19,Gas,450,"V8, 5.0 Liter",410,13.5,,3730,RWD,Automatic,Premium,16 gallons,107.1 inches,188.5 inches,37.6 inches,45.1 inches,56.3 inches,81.9 inches,37.8 feet,Standard,Standard,Standard,Not available,Standard,,Standard,Standard,Optional,Not Available,Standard,Optional,Standard,Optional,Standard,Not Available,,Optional,,Not Available,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,,Standard,Standard
Ford,Mustang,2023,Coupe,Mustang GT Premium Coupe 2D,36800,15,24,19,Gas,450,"V8, 5.0 Liter",410,13.5,,3730,RWD,Automatic,Premium,16 gallons,107.1 inches,188.5 inches,37.6 inches,45.1 inches,56.3 inches,81.9 inches,37.8 feet,Standard,Standard,Standard,Not available,Standard,,Standard,Standard,Optional,Standard,Standard,Optional,Standard,Optional,Standard,Optional,,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,,Standard,Standard
Ford,Mustang,2023,Coupe,Mustang Mach 1 Coupe 2D,44800,14,22,17,Gas,470,"V8, 5.0 Liter",410,13.5,,3868,RWD,Manual,Premium,16 gallons,107.1 inches,188.5 inches,37.6 inches,45.1 inches,56.3 inches,81.9 inches,37.8 feet,Standard,Standard,Standard,Not available,Standard,,Standard,Standard,Optional,Standard,Standard,Optional,Standard,Optional,Standard,Optional,,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,,Standard,Standard
Ford,Explorer,2017,Default,Explorer Sport Utility 4D,11150,17,24,20,Gas,290,"V6, 3.5 Liter",255,81.9,,4385,FWD,Automatic,Regular,18.6 gallons,112.6 inches,198.3 inches,41.4 inches,42.9 inches,61.5 inches,90.2 inches,39.2 feet,Not Available,Not Available,Standard,Standard,Standard,,Standard,Standard,Not Available,Not Available,,Not Available,Standard,Not Available,Standard,Not Available,,Optional,,Not Available,Not Available,Standard,Not Available,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Not Available,Standard,Not Available,Not Available,,Standard,Standard
Ford,Explorer,2017,Default,Explorer XLT Sport Utility 4D,13400,16,23,19,Gas,290,"V6, 3.5 Liter",255,81.9,,4629,4WD,Automatic,Regular,18.6 gallons,112.6 inches,198.3 inches,41.4 inches,42.9 inches,61.5 inches,90.2 inches,38.9 feet,Optional,Not Available,Standard,Standard,Standard,,Standard,Standard,Optional,Optional,,Optional,Standard,Optional,Standard,Optional,,Standard,,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Not Available,Standard,,Standard,Standard
Ford,Explorer,2017,Default,Explorer Limited Sport Utility 4D,14050,16,23,19,Gas,290,"V6, 3.5 Liter",255,81.9,,4556,4WD,Automatic,Regular,18.6 gallons,112.6 inches,198.3 inches,41.4 inches,42.9 inches,61.5 inches,90.2 inches,38.9 feet,Optional,Optional,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,,Standard,Standard
Ford,Explorer,2017,Default,Explorer Sport SUV 4D,14650,16,22,18,Gas,365,"V6, EcoBoost, TT, 3.5L",350,81.9,,4901,4WD,Automatic,Regular,18.6 gallons,112.6 inches,198.3 inches,41.4 inches,42.9 inches,61.5 inches,90.2 inches,38.9 feet,Optional,Optional,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,Not Available,Standard,,Standard,Standard
Ford,Explorer,2017,Default,Explorer Platinum Sport Utility 4D,16200,16,22,18,Gas,365,"V6, EcoBoost, TT, 3.5L",350,81.9,,4901,4WD,Automatic,Regular,18.6 gallons,112.6 inches,198.3 inches,41.4 inches,42.9 inches,61.5 inches,90.2 inches,38.9 feet,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard
Ford,Explorer,2020,Default,Explorer Sport Utility 4D,16900,21,28,24,Gas,300,"4-Cyl, EcoBoost, Turbo, 2.3 Liter",310,87.8,,4345,RWD,Automatic,Regular,18.6 gallons,119.1 inches,198.8 inches,40.7 inches,43 inches,61.8 inches,89.3 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Not Available,Standard,Standard,Not Available,Standard,Not Available,Standard,Not Available,,Standard,,Standard,Not Available,Standard,Not Available,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Not Available,Standard,Not Available,Not Available,,Standard,Standard
Ford,Explorer,2020,Default,Explorer XLT Sport Utility 4D,19950,20,27,23,Gas,300,"4-Cyl, EcoBoost, Turbo, 2.3 Liter",310,87.8,,4437,4WD,Automatic,Regular,18.6 gallons,119.1 inches,198.8 inches,40.7 inches,43 inches,61.8 inches,89.3 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Optional,Standard,Standard,Optional,Standard,Optional,Standard,Not Available,,Standard,,Standard,Not Available,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Not Available,Standard,Not Available,Standard,,Standard,Standard
Ford,Explorer,2020,Default,Explorer Limited Sport Utility 4D,22000,20,27,23,Gas,300,"4-Cyl, EcoBoost, Turbo, 2.3 Liter",310,87.8,,4437,4WD,Automatic,Regular,18.6 gallons,119.1 inches,198.8 inches,40.7 inches,43 inches,61.8 inches,89.3 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard
Ford,Explorer,2020,Default,Explorer Platinum Sport Utility 4D,23800,18,24,20,Gas,365,"V6, EcoBoost, Twin Turbo, 3.0 Liter",380,87.8,,4701,4WD,Automatic,Regular,18.6 gallons,119.1 inches,198.8 inches,38.9 inches,43 inches,61.8 inches,89.3 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard
Ford,Explorer,2020,Default,Explorer Limited HEV Sport Utility 4D,24100,23,26,25,HybridLeafIcon,318,"V6, Hybrid, 3.3 Liter",,87.8,,5076,4WD,Automatic,Regular,18.6 gallons,119.1 inches,198.8 inches,40.7 inches,43 inches,61.8 inches,89.3 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard
Ford,Explorer,2020,Default,Explorer ST Sport Utility 4D,26300,18,24,20,Gas,400,"V6, EcoBoost, Twin Turbo, 3.0 Liter",415,87.8,,4701,4WD,Automatic,Regular,18.6 gallons,119.1 inches,199.3 inches,40.7 inches,43 inches,61.8 inches,89.3 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard
Ford,Explorer,2023,Default,Explorer Sport Utility 4D,15800,21,28,24,Gas,300,"4-Cyl, EcoBoost, Turbo, 2.3 Liter",310,87.8,,4345,RWD,Automatic,Regular,17.9 gallons,119.1 inches,198.8 inches,40.7 inches,43 inches,61.8 inches,89.3 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Not Available,Standard,Standard,Not Available,Standard,Not Available,Standard,Not Available,,Standard,,Not Available,Not Available,Standard,Not Available,Standard,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Not Available,Not Available,Standard,Not Available,Not Available,,Standard,Standard
Ford,Explorer,2023,Default,Explorer XLT Sport Utility 4D,27600,20,27,23,Gas,300,"4-Cyl, EcoBoost, Turbo, 2.3 Liter",310,87.8,,4437,4WD,Automatic,Regular,17.9 gallons,119.1 inches,198.8 inches,40.7 inches,43 inches,61.8 inches,89.3 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Optional,Standard,Standard,Optional,Standard,Optional,Standard,Optional,,Standard,,Standard,Not Available,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Optional,Standard,Not Available,Standard,,Standard,Standard
Ford,Explorer,2023,Default,Explorer Limited Sport Utility 4D,29400,20,27,23,Gas,300,"4-Cyl, EcoBoost, Turbo, 2.3 Liter",310,87.8,,4437,4WD,Automatic,Regular,17.9 gallons,119.1 inches,198.8 inches,40.7 inches,43 inches,61.8 inches,89.3 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,,Standard,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard
Ford,Explorer,2023,Default,Explorer Timberline Sport Utility 4D,32000,19,21,20,Gas,300,"4-Cyl, EcoBoost, Turbo, 2.3 Liter",310,87.8,,4437,4WD,Automatic,Regular,17.9 gallons,119.1 inches,199 inches,40.7 inches,43 inches,61.8 inches,89.3 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,,Standard,,Standard,Not Available,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,Not Available,Standard,,Standard,Standard
Ford,Explorer,2023,Default,Explorer ST-Line Sport Utility 4D,32900,20,27,23,Gas,300,"4-Cyl, EcoBoost, Turbo, 2.3 Liter",310,87.8,,4437,4WD,Automatic,Regular,17.9 gallons,119.1 inches,198.8 inches,40.7 inches,43 inches,61.8 inches,89.3 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,,Standard,Not Available,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard
Ford,Explorer,2023,Default,Explorer Limited HEV Sport Utility 4D,34700,23,26,25,HybridLeafIcon,318,"V6, Hybrid, 3.3 Liter",322,87.8,,5076,4WD,Automatic,Regular,18 gallons,119.1 inches,198.8 inches,40.7 inches,43 inches,61.8 inches,89.3 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard
Ford,Explorer,2023,Default,Explorer Platinum Sport Utility 4D,37400,18,24,20,Gas,400,"V6, EcoBoost, Twin Turbo, 3.0 Liter",415,87.8,,4701,4WD,Automatic,Regular,20.2 gallons,119.1 inches,198.8 inches,40.7 inches,43 inches,61.8 inches,89.3 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard
Ford,Explorer,2023,Default,Explorer King Ranch Sport Utility 4D,37500,18,24,20,Gas,400,"V6, EcoBoost, Twin Turbo, 3.0 Liter",415,87.8,,4701,4WD,Automatic,Regular,20.2 gallons,119.1 inches,198.8 inches,40.7 inches,43 inches,61.8 inches,89.3 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard
Ford,Explorer,2023,Default,Explorer Platinum HEV Sport Utility 4D,38100,23,24,23,HybridLeafIcon,318,"V6, Hybrid, 3.3 Liter",322,87.8,,5076,4WD,Automatic,Regular,18 gallons,119.1 inches,198.8 inches,40.7 inches,43 inches,61.8 inches,89.3 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,,Not Available,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,,Standard,Standard
Ford,Explorer,2023,Default,Explorer ST Sport Utility 4D,38300,18,24,20,Gas,400,"V6, EcoBoost, Twin Turbo, 3.0 Liter",415,87.8,,4701,4WD,Automatic,Regular,20.2 gallons,119.1 inches,198.8 inches,40.7 inches,43 inches,61.8 inches,89.3 inches,38.7 feet,Standard,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,Optional,Standard,Optional,Standard,Optional,,Standard,,Standard,Standard,Standard,Standard,Standard,Not Available,Standard,Standard,Standard,Standard,Optional,Standard,Standard,Standard,Standard,Standard,Standard,Optional,Standard,,Standard,Standard
